Parent,Relation,Child
https://cso.kmi.open.ac.uk/topics/qvt,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/QVT
https://cso.kmi.open.ac.uk/topics/radar_absorbing_materials,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/radar_astronomy,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar_astronomy
https://cso.kmi.open.ac.uk/topics/radar_clutter,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Clutter_(radar)
https://cso.kmi.open.ac.uk/topics/radar_cross_section_%28rcs%29,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/radar_detection,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/radar_equipment,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/radar_imaging,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar_imaging
https://cso.kmi.open.ac.uk/topics/radar_interference,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/radar_interferometry,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/radar_polarimetry,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/radar_receivers,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/radar_reflection,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/radar_systems,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/radar_tracking,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/radar_transmitters,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/radarsat,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/RADARSAT
https://cso.kmi.open.ac.uk/topics/radarsat_1,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/RADARSAT
https://cso.kmi.open.ac.uk/topics/radarsat-2,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radarsat-2
https://cso.kmi.open.ac.uk/topics/radial_basis,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radial_basis_function_network
https://cso.kmi.open.ac.uk/topics/radial_basis_function,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radial_basis_function_network
https://cso.kmi.open.ac.uk/topics/radial_basis_function_neural_network,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radial_basis_function_network
https://cso.kmi.open.ac.uk/topics/radial_basis_function_neural_networks,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radial_basis_function_network
https://cso.kmi.open.ac.uk/topics/radial_basis_function%28rbf%29,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radial_basis_function_network
https://cso.kmi.open.ac.uk/topics/radial_basis_functions,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radial_basis_function_network
https://cso.kmi.open.ac.uk/topics/radial_distribution_functions,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radial_engine
https://cso.kmi.open.ac.uk/topics/radiation_characteristics,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radiation
https://cso.kmi.open.ac.uk/topics/radiation_hardening,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radiation_hardening
https://cso.kmi.open.ac.uk/topics/radiation_pattern,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radiation_pattern
https://cso.kmi.open.ac.uk/topics/radio,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio
https://cso.kmi.open.ac.uk/topics/radio_broadcasting,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio_broadcasting
https://cso.kmi.open.ac.uk/topics/radio_channel,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio
https://cso.kmi.open.ac.uk/topics/radio_channels,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio
https://cso.kmi.open.ac.uk/topics/radio_communication,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio
https://cso.kmi.open.ac.uk/topics/radio_environment,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio
https://cso.kmi.open.ac.uk/topics/radio_frequency_%28rf%29,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio_frequency
https://cso.kmi.open.ac.uk/topics/radio_frequency_identification,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio-frequency_identification
https://cso.kmi.open.ac.uk/topics/radio_frequency_identification_%28rfid%29,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio-frequency_identification
https://cso.kmi.open.ac.uk/topics/radio_frequency_identification_device,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio-frequency_identification
https://cso.kmi.open.ac.uk/topics/radio_frequency_identification_technology,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio-frequency_identification
https://cso.kmi.open.ac.uk/topics/radio_interface,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Air_interface
https://cso.kmi.open.ac.uk/topics/radio_propagation,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio_propagation
https://cso.kmi.open.ac.uk/topics/radio_receivers,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio
https://cso.kmi.open.ac.uk/topics/radio_resource_allocation,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio
https://cso.kmi.open.ac.uk/topics/radio_resource_management,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio_resource_management
https://cso.kmi.open.ac.uk/topics/radio_resources,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio
https://cso.kmi.open.ac.uk/topics/radio_stations,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio
https://cso.kmi.open.ac.uk/topics/radio_telephone,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radiotelephone
https://cso.kmi.open.ac.uk/topics/radio_telescopes,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio_telescope
https://cso.kmi.open.ac.uk/topics/radiofrequency_identification,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radio_frequency
https://cso.kmi.open.ac.uk/topics/radiology_department%2C_hospital,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radiology
https://cso.kmi.open.ac.uk/topics/radiology_information_systems,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radiology
https://cso.kmi.open.ac.uk/topics/radiosity,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radiosity_(computer_graphics)
https://cso.kmi.open.ac.uk/topics/radiotherapy_setup_errors,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radiation_therapy
https://cso.kmi.open.ac.uk/topics/radiotherapy%2C_image-guided,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radiation_therapy
https://cso.kmi.open.ac.uk/topics/radix_2,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radix
https://cso.kmi.open.ac.uk/topics/radix-4,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radix
https://cso.kmi.open.ac.uk/topics/radon_transform,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radon_transform
https://cso.kmi.open.ac.uk/topics/radon_transforms,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radon
https://cso.kmi.open.ac.uk/topics/random_access_memories,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_access
https://cso.kmi.open.ac.uk/topics/random_access_memory,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_access
https://cso.kmi.open.ac.uk/topics/random_access_protocol,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_access
https://cso.kmi.open.ac.uk/topics/random_early_detection,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_early_detection
https://cso.kmi.open.ac.uk/topics/random_early_detection_%28red%29,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_early_detection
https://cso.kmi.open.ac.uk/topics/random_forest,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/random_forest_algorithm,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/random_forest_classifier,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/random_forests,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/random_graph,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_graph
https://cso.kmi.open.ac.uk/topics/random_graph_models,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_graph
https://cso.kmi.open.ac.uk/topics/random_graphs,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_graph
https://cso.kmi.open.ac.uk/topics/random_linear_network_coding,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Linear_network_coding
https://cso.kmi.open.ac.uk/topics/random_matrix_theory,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_matrix
https://cso.kmi.open.ac.uk/topics/random_network_coding,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Linear_network_coding
https://cso.kmi.open.ac.uk/topics/random_number_generation,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_number_generation
https://cso.kmi.open.ac.uk/topics/random_number_generators,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_number_generation
https://cso.kmi.open.ac.uk/topics/random_numbers,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_number_generation
https://cso.kmi.open.ac.uk/topics/random_oracle,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_oracle
https://cso.kmi.open.ac.uk/topics/random_oracle_model,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_oracle
https://cso.kmi.open.ac.uk/topics/random_oracle_models,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_oracle
https://cso.kmi.open.ac.uk/topics/random_variable,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_variable
https://cso.kmi.open.ac.uk/topics/random_variables,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_variable
https://cso.kmi.open.ac.uk/topics/random_walk,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_walk
https://cso.kmi.open.ac.uk/topics/random_walk_algorithms,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_walk
https://cso.kmi.open.ac.uk/topics/random_walk_method,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_walk
https://cso.kmi.open.ac.uk/topics/random_walk_models,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Random_walk
https://cso.kmi.open.ac.uk/topics/randomized_algorithm,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Randomized_algorithm
https://cso.kmi.open.ac.uk/topics/randomized_algorithms,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Randomized_algorithm
https://cso.kmi.open.ac.uk/topics/range_estimation,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Stadiametric_rangefinding
https://cso.kmi.open.ac.uk/topics/range_finding,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Rangefinder
https://cso.kmi.open.ac.uk/topics/rapid_manufacturing,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/3D_printing
https://cso.kmi.open.ac.uk/topics/rare_earth_doped,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Rare_earth_element
https://cso.kmi.open.ac.uk/topics/rare_earth_ions,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Rare_earth_element
https://cso.kmi.open.ac.uk/topics/rate_controls,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Helicopter_flight_controls
https://cso.kmi.open.ac.uk/topics/rate_distortion_theory,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Rateï¿½ï¿½ï¿½distortion_t
https://cso.kmi.open.ac.uk/topics/rational_unified_process,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Rational_Unified_Process
https://cso.kmi.open.ac.uk/topics/rayleigh_backscattering,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Backscatter
https://cso.kmi.open.ac.uk/topics/rayleigh_fading,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Rayleigh_fading
https://cso.kmi.open.ac.uk/topics/rayleigh_fading_channel,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Rayleigh_fading
https://cso.kmi.open.ac.uk/topics/rayleigh_fading_channels,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Rayleigh_fading
https://cso.kmi.open.ac.uk/topics/rbf_networks,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Radial_basis_function_network
https://cso.kmi.open.ac.uk/topics/rbf_neural_network,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Artificial_neural_network
https://cso.kmi.open.ac.uk/topics/rbf_neural_networks,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Artificial_neural_network
https://cso.kmi.open.ac.uk/topics/rc4,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/RC4
https://cso.kmi.open.ac.uk/topics/re-keying,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Data_entry_clerk
https://cso.kmi.open.ac.uk/topics/reaction_diffusion_equations,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reactionï¿½ï¿½ï¿½diffusion_s
https://cso.kmi.open.ac.uk/topics/reaction_diffusion_systems,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reactionï¿½ï¿½ï¿½diffusion_s
https://cso.kmi.open.ac.uk/topics/reaction_wheels,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reaction_wheel
https://cso.kmi.open.ac.uk/topics/reaction-diffusion_system,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reactionï¿½ï¿½ï¿½diffusion_s
https://cso.kmi.open.ac.uk/topics/reactive_power_compensation,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/AC_power
https://cso.kmi.open.ac.uk/topics/reactive_power_control,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/AC_power
https://cso.kmi.open.ac.uk/topics/reactive_programming,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reactive_programming
https://cso.kmi.open.ac.uk/topics/reactive_routing_protocol,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Routing_protocol
https://cso.kmi.open.ac.uk/topics/real_image_sequences,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Real_image
https://cso.kmi.open.ac.uk/topics/real_number,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Real_number
https://cso.kmi.open.ac.uk/topics/real_options,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Real_options_valuation
https://cso.kmi.open.ac.uk/topics/real_robot,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Mecha_anime_and_manga
https://cso.kmi.open.ac.uk/topics/real_time_operating_system,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Real-time_operating_system
https://cso.kmi.open.ac.uk/topics/real_time_systems,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Real-time_computing
https://cso.kmi.open.ac.uk/topics/real-time_application,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Real-time_computing
https://cso.kmi.open.ac.uk/topics/real-time_embedded_systems,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Real-time_computing
https://cso.kmi.open.ac.uk/topics/real-time_operating_system,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Real-time_operating_system
https://cso.kmi.open.ac.uk/topics/real-time_operating_systems,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Real-time_computing
https://cso.kmi.open.ac.uk/topics/real-time_rendering,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Real-time_computer_graphics
https://cso.kmi.open.ac.uk/topics/real-time_scheduling_algorithms,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Real-time_computing
https://cso.kmi.open.ac.uk/topics/real-time_systems,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Real-time_computing
https://cso.kmi.open.ac.uk/topics/received_signal_strength_indication,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Received_signal_strength_indication
https://cso.kmi.open.ac.uk/topics/recognition_algorithm,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Algorithm
https://cso.kmi.open.ac.uk/topics/recommendation_system,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Recommender_system
https://cso.kmi.open.ac.uk/topics/recommendation_systems,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Recommender_system
https://cso.kmi.open.ac.uk/topics/recommender_system,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Recommender_system
https://cso.kmi.open.ac.uk/topics/recommender_systems,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Recommender_system
https://cso.kmi.open.ac.uk/topics/reconfigurable_computer,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reconfigurable_computing
https://cso.kmi.open.ac.uk/topics/reconfigurable_computing,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reconfigurable_computing
https://cso.kmi.open.ac.uk/topics/reconfigurable_computing_systems,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reconfigurable_computing
https://cso.kmi.open.ac.uk/topics/reconstruction_algorithm,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Tomographic_reconstruction
https://cso.kmi.open.ac.uk/topics/records_management,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Records_management
https://cso.kmi.open.ac.uk/topics/rectangular_patch_antenna,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Patch_antenna
https://cso.kmi.open.ac.uk/topics/rectangular_waveguides,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Waveguide
https://cso.kmi.open.ac.uk/topics/recurrent_neural_networks,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Recurrent_neural_network
https://cso.kmi.open.ac.uk/topics/recursive_filters,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Recursion
https://cso.kmi.open.ac.uk/topics/reduced_instruction_set_computing,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reduced_instruction_set_computing
https://cso.kmi.open.ac.uk/topics/reengineering,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Business_process_reengineering
https://cso.kmi.open.ac.uk/topics/refactoring,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Code_refactoring
https://cso.kmi.open.ac.uk/topics/refactoring_tools,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Code_refactoring
https://cso.kmi.open.ac.uk/topics/reference_architecture,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reference_architecture
https://cso.kmi.open.ac.uk/topics/reflective_semiconductor_optical_amplifier,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Optical_amplifier
https://cso.kmi.open.ac.uk/topics/reflector_antenna,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reflector_(antenna)
https://cso.kmi.open.ac.uk/topics/refractometer,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Refractometer
https://cso.kmi.open.ac.uk/topics/regenerative_braking,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Regenerative_brake
https://cso.kmi.open.ac.uk/topics/register_allocation,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Register_allocation
https://cso.kmi.open.ac.uk/topics/register_transfer_level,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Register-transfer_level
https://cso.kmi.open.ac.uk/topics/regression_analysis,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Regression_analysis
https://cso.kmi.open.ac.uk/topics/regression_method,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Regression_analysis
https://cso.kmi.open.ac.uk/topics/regression_model,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Regression_analysis
https://cso.kmi.open.ac.uk/topics/regression_test_selection,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Regression_testing
https://cso.kmi.open.ac.uk/topics/regression_testing,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Regression_testing
https://cso.kmi.open.ac.uk/topics/regression_tests,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Regression_testing
https://cso.kmi.open.ac.uk/topics/regular_language,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Regular_language
https://cso.kmi.open.ac.uk/topics/regular_languages,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Regular_language
https://cso.kmi.open.ac.uk/topics/regulatory_compliance,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Regulatory_compliance
https://cso.kmi.open.ac.uk/topics/reinforcement_learning,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reinforcement_learning
https://cso.kmi.open.ac.uk/topics/reinforcement_learning_%28rl%29,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reinforcement_learning
https://cso.kmi.open.ac.uk/topics/reinforcement_learning_agent,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reinforcement_learning
https://cso.kmi.open.ac.uk/topics/reinforcement_learning_approach,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reinforcement_learning
https://cso.kmi.open.ac.uk/topics/reinforcement_learning_method,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reinforcement_learning
https://cso.kmi.open.ac.uk/topics/reinforcement_learning_techniques,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Reinforcement_learning
https://cso.kmi.open.ac.uk/topics/relation_extraction,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Information_extraction
https://cso.kmi.open.ac.uk/topics/relational_algebra,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Relational_algebra
https://cso.kmi.open.ac.uk/topics/relational_data_model,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Relational_model
https://cso.kmi.open.ac.uk/topics/relational_model,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Relational_model
https://cso.kmi.open.ac.uk/topics/relevance_feedback,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Relevance_feedback
https://cso.kmi.open.ac.uk/topics/reliable_multicast,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Multicast
https://cso.kmi.open.ac.uk/topics/remanufacturing,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Remanufacturing
https://cso.kmi.open.ac.uk/topics/remote_sensing_image,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Remote_sensing
https://cso.kmi.open.ac.uk/topics/remote_sensing_image_classification,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Remote_sensing
https://cso.kmi.open.ac.uk/topics/remote_sensing_imagery,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Remote_sensing
https://cso.kmi.open.ac.uk/topics/remote_sensing_images,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Remote_sensing
https://cso.kmi.open.ac.uk/topics/remote_sensing_satellites,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Remote_sensing
https://cso.kmi.open.ac.uk/topics/repeated_games,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Repeated_game
https://cso.kmi.open.ac.uk/topics/replay_attack,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Replay_attack
https://cso.kmi.open.ac.uk/topics/replication_strategies,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/DNA_replication
https://cso.kmi.open.ac.uk/topics/replicator_dynamics,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Replicator_equation
https://cso.kmi.open.ac.uk/topics/requirement_analysis,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Requirements_analysis
https://cso.kmi.open.ac.uk/topics/requirement_engineering,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Requirements_engineering
https://cso.kmi.open.ac.uk/topics/requirements_analysis,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Requirements_analysis
https://cso.kmi.open.ac.uk/topics/requirements_management,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Requirements_management
https://cso.kmi.open.ac.uk/topics/requirements_specification,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Software_requirements_specification
https://cso.kmi.open.ac.uk/topics/resistive_switching,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Resistive_random-access_memory
https://cso.kmi.open.ac.uk/topics/resource_description_framework,<http://www.w3.org/2002/07/owl#sameAs>,http://dbpedia.org/resource/Resource_Description_Framework
