Original URL,Link Type,Link Subtype,Links
https://cso.kmi.open.ac.uk/topics/cointegration_analysis,other,same as,http://rdf.freebase.com/ns/m.05zqh1
https://cso.kmi.open.ac.uk/topics/cointegration_analysis,wikipedia,related link,http://en.wikipedia.org/wiki/Cointegration
https://cso.kmi.open.ac.uk/topics/wireless_sensor_networks,dbpedia,same as,http://dbpedia.org/resource/Wireless_sensor_network
https://cso.kmi.open.ac.uk/topics/wireless_sensor_networks,other,same as,http://www.wikidata.org/entity/Q336038
https://cso.kmi.open.ac.uk/topics/wireless_sensor_networks,other,same as,http://rdf.freebase.com/ns/m.043x2v
https://cso.kmi.open.ac.uk/topics/wireless_sensor_networks,other,same as,http://yago-knowledge.org/resource/Wireless_sensor_network
https://cso.kmi.open.ac.uk/topics/wireless_sensor_networks,other,related link,https://academic.microsoft.com/#/detail/41971633
https://cso.kmi.open.ac.uk/topics/wireless_sensor_networks,wikipedia,related link,http://en.wikipedia.org/wiki/Wireless_sensor_network
https://cso.kmi.open.ac.uk/topics/boolean_satisfiability,dbpedia,same as,http://dbpedia.org/resource/Boolean_satisfiability_problem
https://cso.kmi.open.ac.uk/topics/boolean_satisfiability,other,same as,http://www.wikidata.org/entity/Q875276
https://cso.kmi.open.ac.uk/topics/boolean_satisfiability,other,same as,http://rdf.freebase.com/ns/m.01hmj
https://cso.kmi.open.ac.uk/topics/boolean_satisfiability,other,same as,http://yago-knowledge.org/resource/One-in-three_3SAT
https://cso.kmi.open.ac.uk/topics/boolean_satisfiability,other,related link,https://academic.microsoft.com/#/detail/6943359
https://cso.kmi.open.ac.uk/topics/boolean_satisfiability,wikipedia,related link,http://en.wikipedia.org/wiki/Boolean_satisfiability_problem
https://cso.kmi.open.ac.uk/topics/digital_library,other,related link,https://academic.microsoft.com/#/detail/86895390
https://cso.kmi.open.ac.uk/topics/classification_system,other,related link,https://academic.microsoft.com/#/detail/2779115432
https://cso.kmi.open.ac.uk/topics/covariance_matrix,other,related link,https://academic.microsoft.com/#/detail/185142706
https://cso.kmi.open.ac.uk/topics/posterior_probability,dbpedia,same as,http://dbpedia.org/resource/Posterior_probability
https://cso.kmi.open.ac.uk/topics/posterior_probability,other,same as,http://www.wikidata.org/entity/Q278079
https://cso.kmi.open.ac.uk/topics/posterior_probability,other,same as,http://rdf.freebase.com/ns/m.01_26z
https://cso.kmi.open.ac.uk/topics/posterior_probability,other,related link,https://academic.microsoft.com/#/detail/57830394
https://cso.kmi.open.ac.uk/topics/posterior_probability,wikipedia,related link,http://en.wikipedia.org/wiki/Posterior_probability
https://cso.kmi.open.ac.uk/topics/parallel_programming,dbpedia,same as,http://dbpedia.org/resource/Parallel_computing
https://cso.kmi.open.ac.uk/topics/parallel_programming,other,same as,http://www.wikidata.org/entity/Q232661
https://cso.kmi.open.ac.uk/topics/parallel_programming,other,same as,http://rdf.freebase.com/ns/m.012fcp
https://cso.kmi.open.ac.uk/topics/parallel_programming,other,same as,http://yago-knowledge.org/resource/Parallel_computing
https://cso.kmi.open.ac.uk/topics/parallel_programming,other,related link,https://academic.microsoft.com/#/detail/137364921
https://cso.kmi.open.ac.uk/topics/parallel_programming,wikipedia,related link,http://en.wikipedia.org/wiki/Parallel_computing
https://cso.kmi.open.ac.uk/topics/maximum_likelihood_analysis,dbpedia,same as,http://dbpedia.org/resource/Maximum_likelihood_estimation
https://cso.kmi.open.ac.uk/topics/maximum_likelihood_analysis,other,same as,http://www.wikidata.org/entity/Q1045555
https://cso.kmi.open.ac.uk/topics/maximum_likelihood_analysis,wikipedia,related link,http://en.wikipedia.org/wiki/Maximum_likelihood_estimation
https://cso.kmi.open.ac.uk/topics/trust_negotiations,dbpedia,same as,http://dbpedia.org/resource/Trust_law
https://cso.kmi.open.ac.uk/topics/trust_negotiations,other,same as,http://www.wikidata.org/entity/Q854022
https://cso.kmi.open.ac.uk/topics/trust_negotiations,other,same as,http://rdf.freebase.com/ns/m.07mrj
https://cso.kmi.open.ac.uk/topics/trust_negotiations,other,same as,http://yago-knowledge.org/resource/Trust_law
https://cso.kmi.open.ac.uk/topics/trust_negotiations,wikipedia,related link,http://en.wikipedia.org/wiki/Trust_law
https://cso.kmi.open.ac.uk/topics/vehicular_ad_hoc_network,other,related link,https://academic.microsoft.com/#/detail/192448918
https://cso.kmi.open.ac.uk/topics/cfo_estimation,dbpedia,same as,http://dbpedia.org/resource/Chief_financial_officer
https://cso.kmi.open.ac.uk/topics/cfo_estimation,other,same as,http://www.wikidata.org/entity/Q623268
https://cso.kmi.open.ac.uk/topics/cfo_estimation,other,same as,http://rdf.freebase.com/ns/m.0krdk
https://cso.kmi.open.ac.uk/topics/cfo_estimation,wikipedia,related link,http://en.wikipedia.org/wiki/Chief_financial_officer
https://cso.kmi.open.ac.uk/topics/fluid_model,other,related link,https://academic.microsoft.com/#/detail/2780247500
https://cso.kmi.open.ac.uk/topics/gas_turbine,dbpedia,same as,http://dbpedia.org/resource/Gas_turbine
https://cso.kmi.open.ac.uk/topics/gas_turbine,other,same as,http://www.wikidata.org/entity/Q193470
https://cso.kmi.open.ac.uk/topics/gas_turbine,other,same as,http://rdf.freebase.com/ns/m.0g0kn
https://cso.kmi.open.ac.uk/topics/gas_turbine,other,related link,https://academic.microsoft.com/#/detail/2779677975
https://cso.kmi.open.ac.uk/topics/gas_turbine,wikipedia,related link,http://en.wikipedia.org/wiki/Gas_turbine
https://cso.kmi.open.ac.uk/topics/ldpc_codes,dbpedia,same as,http://dbpedia.org/resource/Low-density_parity-check_code
https://cso.kmi.open.ac.uk/topics/ldpc_codes,other,same as,http://www.wikidata.org/entity/Q187444
https://cso.kmi.open.ac.uk/topics/ldpc_codes,other,same as,http://rdf.freebase.com/ns/m.02kkvw
https://cso.kmi.open.ac.uk/topics/ldpc_codes,other,same as,http://yago-knowledge.org/resource/Low-density_parity-check_code
https://cso.kmi.open.ac.uk/topics/ldpc_codes,wikipedia,related link,http://en.wikipedia.org/wiki/Low-density_parity-check_code
https://cso.kmi.open.ac.uk/topics/stochastic_optimizations,dbpedia,same as,http://dbpedia.org/resource/Stochastic
https://cso.kmi.open.ac.uk/topics/stochastic_optimizations,other,same as,http://www.wikidata.org/entity/Q1071239
https://cso.kmi.open.ac.uk/topics/stochastic_optimizations,other,same as,http://rdf.freebase.com/ns/m.01qr6z
https://cso.kmi.open.ac.uk/topics/stochastic_optimizations,other,same as,http://yago-knowledge.org/resource/Stochastic
https://cso.kmi.open.ac.uk/topics/stochastic_optimizations,wikipedia,related link,http://en.wikipedia.org/wiki/Stochastic
https://cso.kmi.open.ac.uk/topics/mobile_device,other,related link,https://academic.microsoft.com/#/detail/2780940914
https://cso.kmi.open.ac.uk/topics/dielectric_relaxation,dbpedia,same as,http://dbpedia.org/resource/Dielectric
https://cso.kmi.open.ac.uk/topics/dielectric_relaxation,other,same as,http://www.wikidata.org/entity/Q184996
https://cso.kmi.open.ac.uk/topics/dielectric_relaxation,other,same as,http://rdf.freebase.com/ns/m.0b7kg
https://cso.kmi.open.ac.uk/topics/dielectric_relaxation,wikipedia,related link,http://en.wikipedia.org/wiki/Dielectric
https://cso.kmi.open.ac.uk/topics/peer-to-peer_networks,dbpedia,same as,http://dbpedia.org/resource/Peer-to-peer
https://cso.kmi.open.ac.uk/topics/peer-to-peer_networks,other,same as,http://www.wikidata.org/entity/Q161410
https://cso.kmi.open.ac.uk/topics/peer-to-peer_networks,other,same as,http://rdf.freebase.com/ns/m.060b5
https://cso.kmi.open.ac.uk/topics/peer-to-peer_networks,other,same as,http://yago-knowledge.org/resource/Peer-to-peer
https://cso.kmi.open.ac.uk/topics/peer-to-peer_networks,wikipedia,related link,http://en.wikipedia.org/wiki/Peer-to-peer
https://cso.kmi.open.ac.uk/topics/time_petri_nets,dbpedia,same as,http://dbpedia.org/resource/Petri_net
https://cso.kmi.open.ac.uk/topics/time_petri_nets,other,same as,http://www.wikidata.org/entity/Q724168
https://cso.kmi.open.ac.uk/topics/time_petri_nets,other,same as,http://rdf.freebase.com/ns/m.01gt82
https://cso.kmi.open.ac.uk/topics/time_petri_nets,other,same as,http://yago-knowledge.org/resource/Petri_net
https://cso.kmi.open.ac.uk/topics/time_petri_nets,wikipedia,related link,http://en.wikipedia.org/wiki/Petri_net
https://cso.kmi.open.ac.uk/topics/cross_phase_modulation,other,related link,https://academic.microsoft.com/#/detail/92698915
https://cso.kmi.open.ac.uk/topics/static_output_feedback,dbpedia,same as,http://dbpedia.org/resource/Block_cipher_mode_of_operation
https://cso.kmi.open.ac.uk/topics/static_output_feedback,other,same as,http://www.wikidata.org/entity/Q154021
https://cso.kmi.open.ac.uk/topics/static_output_feedback,other,same as,http://rdf.freebase.com/ns/m.01551k
https://cso.kmi.open.ac.uk/topics/static_output_feedback,other,same as,http://yago-knowledge.org/resource/Block_cipher_mode_of_operation
https://cso.kmi.open.ac.uk/topics/static_output_feedback,wikipedia,related link,http://en.wikipedia.org/wiki/Block_cipher_mode_of_operation
https://cso.kmi.open.ac.uk/topics/slotted_aloha,dbpedia,same as,http://dbpedia.org/resource/ALOHAnet
https://cso.kmi.open.ac.uk/topics/slotted_aloha,other,same as,http://www.wikidata.org/entity/Q294502
https://cso.kmi.open.ac.uk/topics/slotted_aloha,other,same as,http://rdf.freebase.com/ns/m.0ptlh
https://cso.kmi.open.ac.uk/topics/slotted_aloha,other,same as,http://yago-knowledge.org/resource/ALOHAnet
https://cso.kmi.open.ac.uk/topics/slotted_aloha,other,related link,https://academic.microsoft.com/#/detail/2781080064
https://cso.kmi.open.ac.uk/topics/slotted_aloha,wikipedia,related link,http://en.wikipedia.org/wiki/ALOHAnet
https://cso.kmi.open.ac.uk/topics/electroencephalogram_signals,dbpedia,same as,http://dbpedia.org/resource/Electroencephalography
https://cso.kmi.open.ac.uk/topics/electroencephalogram_signals,other,same as,http://www.wikidata.org/entity/Q179965
https://cso.kmi.open.ac.uk/topics/electroencephalogram_signals,other,same as,http://rdf.freebase.com/ns/m.0141h7
https://cso.kmi.open.ac.uk/topics/electroencephalogram_signals,other,same as,http://yago-knowledge.org/resource/Electroencephalography
https://cso.kmi.open.ac.uk/topics/electroencephalogram_signals,wikipedia,related link,http://en.wikipedia.org/wiki/Electroencephalography
https://cso.kmi.open.ac.uk/topics/tellurite_glass,other,related link,https://academic.microsoft.com/#/detail/2780361394
https://cso.kmi.open.ac.uk/topics/svm,other,related link,https://academic.microsoft.com/#/detail/124975894
https://cso.kmi.open.ac.uk/topics/perfect_matching,dbpedia,same as,http://dbpedia.org/resource/Matching_(graph_theory)
https://cso.kmi.open.ac.uk/topics/perfect_matching,other,same as,http://www.wikidata.org/entity/Q1065144
https://cso.kmi.open.ac.uk/topics/perfect_matching,other,same as,http://rdf.freebase.com/ns/m.02s78m
https://cso.kmi.open.ac.uk/topics/perfect_matching,other,same as,http://yago-knowledge.org/resource/Matching_(graph_theory)
https://cso.kmi.open.ac.uk/topics/perfect_matching,wikipedia,related link,http://en.wikipedia.org/wiki/Matching_(graph_theory)
https://cso.kmi.open.ac.uk/topics/text_categorization,dbpedia,same as,http://dbpedia.org/resource/Document_classification
https://cso.kmi.open.ac.uk/topics/text_categorization,other,same as,http://www.wikidata.org/entity/Q302088
https://cso.kmi.open.ac.uk/topics/text_categorization,other,same as,http://rdf.freebase.com/ns/m.04tc3v
https://cso.kmi.open.ac.uk/topics/text_categorization,other,same as,http://yago-knowledge.org/resource/Document_classification
https://cso.kmi.open.ac.uk/topics/text_categorization,wikipedia,related link,http://en.wikipedia.org/wiki/Document_classification
https://cso.kmi.open.ac.uk/topics/sdma,dbpedia,same as,http://dbpedia.org/resource/Space-division_multiple_access
https://cso.kmi.open.ac.uk/topics/sdma,other,same as,http://www.wikidata.org/entity/Q3494197
https://cso.kmi.open.ac.uk/topics/sdma,other,same as,http://rdf.freebase.com/ns/m.021q40
https://cso.kmi.open.ac.uk/topics/sdma,other,same as,http://yago-knowledge.org/resource/Space-division_multiple_access
https://cso.kmi.open.ac.uk/topics/sdma,other,related link,https://academic.microsoft.com/#/detail/57466844
https://cso.kmi.open.ac.uk/topics/sdma,wikipedia,related link,http://en.wikipedia.org/wiki/Space-division_multiple_access
https://cso.kmi.open.ac.uk/topics/open_source_software_development,other,related link,https://academic.microsoft.com/#/detail/2778642129
https://cso.kmi.open.ac.uk/topics/computer_forensics,dbpedia,same as,http://dbpedia.org/resource/Computer_forensics
https://cso.kmi.open.ac.uk/topics/computer_forensics,other,same as,http://www.wikidata.org/entity/Q878553
https://cso.kmi.open.ac.uk/topics/computer_forensics,other,same as,http://rdf.freebase.com/ns/m.02wxbd
https://cso.kmi.open.ac.uk/topics/computer_forensics,other,same as,http://yago-knowledge.org/resource/Computer_forensics
https://cso.kmi.open.ac.uk/topics/computer_forensics,other,related link,https://academic.microsoft.com/#/detail/2776992721
https://cso.kmi.open.ac.uk/topics/computer_forensics,wikipedia,related link,http://en.wikipedia.org/wiki/Computer_forensics
https://cso.kmi.open.ac.uk/topics/electrochemical_cutting,dbpedia,same as,http://dbpedia.org/resource/Electrochemistry
https://cso.kmi.open.ac.uk/topics/electrochemical_cutting,other,same as,http://www.wikidata.org/entity/Q7877
https://cso.kmi.open.ac.uk/topics/electrochemical_cutting,other,same as,http://rdf.freebase.com/ns/m.02m6s
https://cso.kmi.open.ac.uk/topics/electrochemical_cutting,other,same as,http://sw.cyc.com/concept/Mx4rvi_ng5wpEbGdrcN5Y29ycA
https://cso.kmi.open.ac.uk/topics/electrochemical_cutting,wikipedia,related link,http://en.wikipedia.org/wiki/Electrochemistry
https://cso.kmi.open.ac.uk/topics/delay_differential_equation,dbpedia,same as,http://dbpedia.org/resource/Delay_differential_equation
https://cso.kmi.open.ac.uk/topics/delay_differential_equation,other,same as,http://www.wikidata.org/entity/Q2146125
https://cso.kmi.open.ac.uk/topics/delay_differential_equation,other,same as,http://rdf.freebase.com/ns/m.0b7vdz
https://cso.kmi.open.ac.uk/topics/delay_differential_equation,other,same as,http://yago-knowledge.org/resource/Delay_differential_equation
https://cso.kmi.open.ac.uk/topics/delay_differential_equation,other,related link,https://academic.microsoft.com/#/detail/147504518
https://cso.kmi.open.ac.uk/topics/delay_differential_equation,wikipedia,related link,http://en.wikipedia.org/wiki/Delay_differential_equation
https://cso.kmi.open.ac.uk/topics/quadratic_assignment_problem,other,related link,https://academic.microsoft.com/#/detail/98036226
https://cso.kmi.open.ac.uk/topics/rate_of_convergence,other,related link,https://academic.microsoft.com/#/detail/57869625
https://cso.kmi.open.ac.uk/topics/timing_jitter,dbpedia,same as,http://dbpedia.org/resource/Jitter
https://cso.kmi.open.ac.uk/topics/timing_jitter,other,same as,http://www.wikidata.org/entity/Q1052698
https://cso.kmi.open.ac.uk/topics/timing_jitter,other,same as,http://rdf.freebase.com/ns/m.0bb8g
https://cso.kmi.open.ac.uk/topics/timing_jitter,wikipedia,related link,http://en.wikipedia.org/wiki/Jitter
https://cso.kmi.open.ac.uk/topics/multi-agent_reinforcement_learning,dbpedia,same as,http://dbpedia.org/resource/Reinforcement_learning
https://cso.kmi.open.ac.uk/topics/multi-agent_reinforcement_learning,other,same as,http://www.wikidata.org/entity/Q830687
https://cso.kmi.open.ac.uk/topics/multi-agent_reinforcement_learning,other,same as,http://rdf.freebase.com/ns/m.0hjlw
https://cso.kmi.open.ac.uk/topics/multi-agent_reinforcement_learning,other,same as,http://yago-knowledge.org/resource/Reinforcement_learning
https://cso.kmi.open.ac.uk/topics/multi-agent_reinforcement_learning,wikipedia,related link,http://en.wikipedia.org/wiki/Reinforcement_learning
https://cso.kmi.open.ac.uk/topics/sleep_state,dbpedia,same as,http://dbpedia.org/resource/Sleep
https://cso.kmi.open.ac.uk/topics/sleep_state,other,same as,http://www.wikidata.org/entity/Q35831
https://cso.kmi.open.ac.uk/topics/sleep_state,other,same as,http://rdf.freebase.com/ns/m.06xzh
https://cso.kmi.open.ac.uk/topics/sleep_state,other,related link,https://academic.microsoft.com/#/detail/2780463125
https://cso.kmi.open.ac.uk/topics/sleep_state,wikipedia,related link,http://en.wikipedia.org/wiki/Sleep
https://cso.kmi.open.ac.uk/topics/space-time_block_coding,dbpedia,same as,http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/space-time_block_coding,other,same as,http://www.wikidata.org/entity/Q133327
https://cso.kmi.open.ac.uk/topics/space-time_block_coding,other,same as,http://rdf.freebase.com/ns/m.073wh
https://cso.kmi.open.ac.uk/topics/space-time_block_coding,other,same as,http://yago-knowledge.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/space-time_block_coding,wikipedia,related link,http://en.wikipedia.org/wiki/Spacetime
https://cso.kmi.open.ac.uk/topics/fuzzy_c-means_algorithm,dbpedia,same as,http://dbpedia.org/resource/Algorithm
https://cso.kmi.open.ac.uk/topics/fuzzy_c-means_algorithm,other,same as,http://www.wikidata.org/entity/Q8366
https://cso.kmi.open.ac.uk/topics/fuzzy_c-means_algorithm,other,same as,http://rdf.freebase.com/ns/m.0jpv
https://cso.kmi.open.ac.uk/topics/fuzzy_c-means_algorithm,other,same as,http://yago-knowledge.org/resource/Algorhythm
https://cso.kmi.open.ac.uk/topics/fuzzy_c-means_algorithm,wikipedia,related link,http://en.wikipedia.org/wiki/Algorithm
https://cso.kmi.open.ac.uk/topics/static_analysis,dbpedia,same as,http://dbpedia.org/resource/Static_program_analysis
https://cso.kmi.open.ac.uk/topics/static_analysis,other,same as,http://www.wikidata.org/entity/Q1329550
https://cso.kmi.open.ac.uk/topics/static_analysis,other,same as,http://rdf.freebase.com/ns/m.0748m
https://cso.kmi.open.ac.uk/topics/static_analysis,other,same as,http://yago-knowledge.org/resource/Static_program_analysis
https://cso.kmi.open.ac.uk/topics/static_analysis,other,related link,https://academic.microsoft.com/#/detail/97686452
https://cso.kmi.open.ac.uk/topics/static_analysis,wikipedia,related link,http://en.wikipedia.org/wiki/Static_program_analysis
https://cso.kmi.open.ac.uk/topics/petri_net_models,dbpedia,same as,http://dbpedia.org/resource/Petri_net
https://cso.kmi.open.ac.uk/topics/petri_net_models,other,same as,http://www.wikidata.org/entity/Q724168
https://cso.kmi.open.ac.uk/topics/petri_net_models,other,same as,http://rdf.freebase.com/ns/m.01gt82
https://cso.kmi.open.ac.uk/topics/petri_net_models,other,same as,http://yago-knowledge.org/resource/Petri_net
https://cso.kmi.open.ac.uk/topics/petri_net_models,wikipedia,related link,http://en.wikipedia.org/wiki/Petri_net
https://cso.kmi.open.ac.uk/topics/bistatic,dbpedia,same as,http://dbpedia.org/resource/Bistatic_radar
https://cso.kmi.open.ac.uk/topics/bistatic,other,same as,http://www.wikidata.org/entity/Q2625855
https://cso.kmi.open.ac.uk/topics/bistatic,other,same as,http://rdf.freebase.com/ns/m.025xclq
https://cso.kmi.open.ac.uk/topics/bistatic,other,same as,http://yago-knowledge.org/resource/Bistatic_radar
https://cso.kmi.open.ac.uk/topics/bistatic,other,related link,https://academic.microsoft.com/#/detail/2779265095
https://cso.kmi.open.ac.uk/topics/bistatic,wikipedia,related link,http://en.wikipedia.org/wiki/Bistatic_radar
https://cso.kmi.open.ac.uk/topics/finite_automata,dbpedia,same as,http://dbpedia.org/resource/Finite-state_machine
https://cso.kmi.open.ac.uk/topics/finite_automata,other,same as,http://www.wikidata.org/entity/Q176452
https://cso.kmi.open.ac.uk/topics/finite_automata,other,same as,http://rdf.freebase.com/ns/m.02ykc
https://cso.kmi.open.ac.uk/topics/finite_automata,other,same as,http://yago-knowledge.org/resource/Finite-state_machine
https://cso.kmi.open.ac.uk/topics/finite_automata,other,related link,https://academic.microsoft.com/#/detail/174327141
https://cso.kmi.open.ac.uk/topics/finite_automata,wikipedia,related link,http://en.wikipedia.org/wiki/Finite-state_machine
https://cso.kmi.open.ac.uk/topics/satellite_systems,dbpedia,same as,http://dbpedia.org/resource/Satellite
https://cso.kmi.open.ac.uk/topics/satellite_systems,other,same as,http://www.wikidata.org/entity/Q26540
https://cso.kmi.open.ac.uk/topics/satellite_systems,other,same as,http://rdf.freebase.com/ns/m.06wwc
https://cso.kmi.open.ac.uk/topics/satellite_systems,wikipedia,related link,http://en.wikipedia.org/wiki/Satellite
https://cso.kmi.open.ac.uk/topics/kohonen,other,related link,https://academic.microsoft.com/#/detail/18385136
https://cso.kmi.open.ac.uk/topics/hardware_description_languages,dbpedia,same as,http://dbpedia.org/resource/Hardware_description_language
https://cso.kmi.open.ac.uk/topics/hardware_description_languages,other,same as,http://www.wikidata.org/entity/Q173341
https://cso.kmi.open.ac.uk/topics/hardware_description_languages,other,same as,http://rdf.freebase.com/ns/m.02q4x4j
https://cso.kmi.open.ac.uk/topics/hardware_description_languages,other,same as,http://yago-knowledge.org/resource/A_Block_diagram_Language
https://cso.kmi.open.ac.uk/topics/hardware_description_languages,wikipedia,related link,http://en.wikipedia.org/wiki/Hardware_description_language
https://cso.kmi.open.ac.uk/topics/linear_discriminant_analysis,dbpedia,same as,http://dbpedia.org/resource/Linear_discriminant_analysis
https://cso.kmi.open.ac.uk/topics/linear_discriminant_analysis,other,same as,http://www.wikidata.org/entity/Q1228929
https://cso.kmi.open.ac.uk/topics/linear_discriminant_analysis,other,same as,http://rdf.freebase.com/ns/m.0542nb
https://cso.kmi.open.ac.uk/topics/linear_discriminant_analysis,other,same as,http://yago-knowledge.org/resource/Linear_discriminant_analysis
https://cso.kmi.open.ac.uk/topics/linear_discriminant_analysis,other,related link,https://academic.microsoft.com/#/detail/69738355
https://cso.kmi.open.ac.uk/topics/linear_discriminant_analysis,wikipedia,related link,http://en.wikipedia.org/wiki/Linear_discriminant_analysis
https://cso.kmi.open.ac.uk/topics/das,other,related link,https://academic.microsoft.com/#/detail/2780963105
https://cso.kmi.open.ac.uk/topics/awgn_channel,dbpedia,same as,http://dbpedia.org/resource/Additive_white_Gaussian_noise
https://cso.kmi.open.ac.uk/topics/awgn_channel,other,same as,http://www.wikidata.org/entity/Q353292
https://cso.kmi.open.ac.uk/topics/awgn_channel,other,same as,http://rdf.freebase.com/ns/m.01cqcw
https://cso.kmi.open.ac.uk/topics/awgn_channel,other,same as,http://yago-knowledge.org/resource/Additive_white_Gaussian_noise
https://cso.kmi.open.ac.uk/topics/awgn_channel,wikipedia,related link,http://en.wikipedia.org/wiki/Additive_white_Gaussian_noise
https://cso.kmi.open.ac.uk/topics/natural_language,other,related link,https://academic.microsoft.com/#/detail/195324797
https://cso.kmi.open.ac.uk/topics/meteorological_radar,dbpedia,same as,http://dbpedia.org/resource/Weather_radar
https://cso.kmi.open.ac.uk/topics/meteorological_radar,other,same as,http://www.wikidata.org/entity/Q863343
https://cso.kmi.open.ac.uk/topics/meteorological_radar,other,same as,http://rdf.freebase.com/ns/m.031_zt
https://cso.kmi.open.ac.uk/topics/meteorological_radar,wikipedia,related link,http://en.wikipedia.org/wiki/Weather_radar
https://cso.kmi.open.ac.uk/topics/hand_gesture_recognition,dbpedia,same as,http://dbpedia.org/resource/Gesture_recognition
https://cso.kmi.open.ac.uk/topics/hand_gesture_recognition,other,same as,http://www.wikidata.org/entity/Q1519524
https://cso.kmi.open.ac.uk/topics/hand_gesture_recognition,other,same as,http://rdf.freebase.com/ns/m.04zldy
https://cso.kmi.open.ac.uk/topics/hand_gesture_recognition,other,same as,http://yago-knowledge.org/resource/Gesture_recognition
https://cso.kmi.open.ac.uk/topics/hand_gesture_recognition,wikipedia,related link,http://en.wikipedia.org/wiki/Gesture_recognition
https://cso.kmi.open.ac.uk/topics/micro-ct,dbpedia,same as,http://dbpedia.org/resource/X-ray_microtomography
https://cso.kmi.open.ac.uk/topics/micro-ct,other,same as,http://www.wikidata.org/entity/Q3042540
https://cso.kmi.open.ac.uk/topics/micro-ct,other,same as,http://rdf.freebase.com/ns/m.06s_ty
https://cso.kmi.open.ac.uk/topics/micro-ct,other,same as,http://yago-knowledge.org/resource/X-ray_microtomography
https://cso.kmi.open.ac.uk/topics/micro-ct,wikipedia,related link,http://en.wikipedia.org/wiki/X-ray_microtomography
https://cso.kmi.open.ac.uk/topics/cnc_machine_tools,dbpedia,same as,http://dbpedia.org/resource/Machine_tool
https://cso.kmi.open.ac.uk/topics/cnc_machine_tools,other,same as,http://www.wikidata.org/entity/Q19768
https://cso.kmi.open.ac.uk/topics/cnc_machine_tools,other,same as,http://rdf.freebase.com/ns/m.01b5w1
https://cso.kmi.open.ac.uk/topics/cnc_machine_tools,wikipedia,related link,http://en.wikipedia.org/wiki/Machine_tool
https://cso.kmi.open.ac.uk/topics/data_parallelism,dbpedia,same as,http://dbpedia.org/resource/Data_parallelism
https://cso.kmi.open.ac.uk/topics/data_parallelism,other,same as,http://www.wikidata.org/entity/Q3124522
https://cso.kmi.open.ac.uk/topics/data_parallelism,other,same as,http://rdf.freebase.com/ns/m.028b1y4
https://cso.kmi.open.ac.uk/topics/data_parallelism,other,related link,https://academic.microsoft.com/#/detail/61483411
https://cso.kmi.open.ac.uk/topics/data_parallelism,wikipedia,related link,http://en.wikipedia.org/wiki/Data_parallelism
https://cso.kmi.open.ac.uk/topics/particle_filtering,dbpedia,same as,http://dbpedia.org/resource/Particle_filter
https://cso.kmi.open.ac.uk/topics/particle_filtering,other,same as,http://www.wikidata.org/entity/Q1151499
https://cso.kmi.open.ac.uk/topics/particle_filtering,other,same as,http://rdf.freebase.com/ns/m.04z9yy
https://cso.kmi.open.ac.uk/topics/particle_filtering,other,same as,http://yago-knowledge.org/resource/Particle_filter
https://cso.kmi.open.ac.uk/topics/particle_filtering,wikipedia,related link,http://en.wikipedia.org/wiki/Particle_filter
https://cso.kmi.open.ac.uk/topics/normal_basis,other,related link,https://academic.microsoft.com/#/detail/205567592
https://cso.kmi.open.ac.uk/topics/plc,other,related link,https://academic.microsoft.com/#/detail/88075281
https://cso.kmi.open.ac.uk/topics/tidal_flow,dbpedia,same as,http://dbpedia.org/resource/Tide
https://cso.kmi.open.ac.uk/topics/tidal_flow,other,same as,http://www.wikidata.org/entity/Q23384
https://cso.kmi.open.ac.uk/topics/tidal_flow,other,same as,http://rdf.freebase.com/ns/m.07kc0
https://cso.kmi.open.ac.uk/topics/tidal_flow,wikipedia,related link,http://en.wikipedia.org/wiki/Tide
https://cso.kmi.open.ac.uk/topics/neural_network,dbpedia,same as,http://dbpedia.org/resource/Artificial_neural_network
https://cso.kmi.open.ac.uk/topics/neural_network,other,same as,http://www.wikidata.org/entity/Q192776
https://cso.kmi.open.ac.uk/topics/neural_network,other,same as,http://rdf.freebase.com/ns/m.05dhw
https://cso.kmi.open.ac.uk/topics/neural_network,other,same as,http://yago-knowledge.org/resource/Artificial_neural_network
https://cso.kmi.open.ac.uk/topics/neural_network,other,related link,https://academic.microsoft.com/#/detail/50644808
https://cso.kmi.open.ac.uk/topics/neural_network,wikipedia,related link,http://en.wikipedia.org/wiki/Artificial_neural_network
https://cso.kmi.open.ac.uk/topics/random_early_detection,dbpedia,same as,http://dbpedia.org/resource/Random_early_detection
https://cso.kmi.open.ac.uk/topics/random_early_detection,other,same as,http://www.wikidata.org/entity/Q560448
https://cso.kmi.open.ac.uk/topics/random_early_detection,other,same as,http://rdf.freebase.com/ns/m.0472v5
https://cso.kmi.open.ac.uk/topics/random_early_detection,other,same as,http://yago-knowledge.org/resource/Random_early_detection
https://cso.kmi.open.ac.uk/topics/random_early_detection,other,related link,https://academic.microsoft.com/#/detail/161965511
https://cso.kmi.open.ac.uk/topics/random_early_detection,wikipedia,related link,http://en.wikipedia.org/wiki/Random_early_detection
https://cso.kmi.open.ac.uk/topics/queuing_delay,dbpedia,same as,http://dbpedia.org/resource/Queuing_delay
https://cso.kmi.open.ac.uk/topics/queuing_delay,other,same as,http://www.wikidata.org/entity/Q576842
