Parent URL,Type,Tool URL
http://dbpedia.org/resource/Virtual_world,Tool,http://dbpedia.org/resource/Open_Wonderland
http://dbpedia.org/resource/Virtual_world,Tool,http://dbpedia.org/resource/YoWorld
http://dbpedia.org/resource/Virtual_world,Tool,http://dbpedia.org/resource/Rise:_The_Vieneo_Province
http://dbpedia.org/resource/Virtual_world,Tool,http://dbpedia.org/resource/OurWorld
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/Romeo_Model_Checker
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/Uppaal_Model_Checker
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/Libdmc
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/SPIN_model_checker
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/Murï¿
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/NuSMV
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/PAT_(model_checker)
http://dbpedia.org/resource/Model_checking,Tool,http://dbpedia.org/resource/TAPAAL_Model_Checker
http://dbpedia.org/resource/Software_quality,Tool,http://dbpedia.org/resource/Cppdepend
http://dbpedia.org/resource/Software_quality,Tool,http://dbpedia.org/resource/NDepend
http://dbpedia.org/resource/Software_quality,Tool,http://dbpedia.org/resource/Micro_Focus_Application_Lifecycle_Management
http://dbpedia.org/resource/Software_quality,Tool,http://dbpedia.org/resource/JArchitect
http://dbpedia.org/resource/Software_quality,Tool,http://dbpedia.org/resource/Squale
http://dbpedia.org/resource/Software_quality,Tool,http://dbpedia.org/resource/Sourcetrail
http://dbpedia.org/resource/Educational_technology,Tool,http://dbpedia.org/resource/Elicitus
http://dbpedia.org/resource/Satellite_navigation,Tool,http://dbpedia.org/resource/Inside_GNSS
http://dbpedia.org/resource/Satellite_navigation,Tool,http://dbpedia.org/resource/Navit
http://dbpedia.org/resource/Malware,Tool,http://dbpedia.org/resource/BonziBuddy
http://dbpedia.org/resource/Malware,Tool,http://dbpedia.org/resource/Father_Christmas_(computer_worm)
http://dbpedia.org/resource/Malware,Tool,http://dbpedia.org/resource/Lamer_Exterminator
http://dbpedia.org/resource/Malware,Tool,http://dbpedia.org/resource/HijackThis
http://dbpedia.org/resource/Malware,Tool,http://dbpedia.org/resource/Byte_Bandit
http://dbpedia.org/resource/Malware,Tool,http://dbpedia.org/resource/Orbit_Downloader
http://dbpedia.org/resource/Malware,Tool,http://dbpedia.org/resource/Cascade_(computer_virus)
http://dbpedia.org/resource/Malware,Tool,http://dbpedia.org/resource/Christmas_Tree_EXEC
http://dbpedia.org/resource/Malware,Tool,http://dbpedia.org/resource/Ghostball_(computer_virus)
http://dbpedia.org/resource/Graphical_user_interface,Tool,http://dbpedia.org/resource/Chematica
http://dbpedia.org/resource/Graphical_user_interface,Tool,http://dbpedia.org/resource/Z_Launcher
http://dbpedia.org/resource/Graphical_user_interface,Tool,http://dbpedia.org/resource/AutoKey
http://dbpedia.org/resource/Graphical_user_interface,Tool,http://dbpedia.org/resource/OxygenOS
http://dbpedia.org/resource/Graphical_user_interface,Tool,http://dbpedia.org/resource/Hive_UI
http://dbpedia.org/resource/Graphical_user_interface,Tool,http://dbpedia.org/resource/Java-gnome
http://dbpedia.org/resource/Graphical_user_interface,Tool,http://dbpedia.org/resource/Asus_ZenUI
http://dbpedia.org/resource/Graphical_user_interface,Tool,http://dbpedia.org/resource/Wolfram_Mathematica
http://dbpedia.org/resource/Graphical_user_interface,Tool,http://dbpedia.org/resource/ManOpen
http://dbpedia.org/resource/Graphical_user_interface,Tool,http://dbpedia.org/resource/Windows_shell
http://dbpedia.org/resource/Graphical_user_interface,Tool,http://dbpedia.org/resource/Simcenter_Amesim
http://dbpedia.org/resource/Context_awareness,Tool,http://dbpedia.org/resource/IYOUIT
http://dbpedia.org/resource/Software_quality,Tool,http://dbpedia.org/resource/Cppdepend
http://dbpedia.org/resource/Software_quality,Tool,http://dbpedia.org/resource/NDepend
http://dbpedia.org/resource/Software_quality,Tool,http://dbpedia.org/resource/Micro_Focus_Application_Lifecycle_Management
http://dbpedia.org/resource/Software_quality,Tool,http://dbpedia.org/resource/JArchitect
http://dbpedia.org/resource/Software_quality,Tool,http://dbpedia.org/resource/Squale
http://dbpedia.org/resource/Software_quality,Tool,http://dbpedia.org/resource/Sourcetrail
http://dbpedia.org/resource/Artificial_neural_network,Tool,http://dbpedia.org/resource/Brain.js
http://dbpedia.org/resource/Artificial_neural_network,Tool,http://dbpedia.org/resource/Keras
http://dbpedia.org/resource/Internet_of_things,Tool,http://dbpedia.org/resource/Home_Assistant
http://dbpedia.org/resource/Internet_of_things,Tool,http://dbpedia.org/resource/MySensors
http://dbpedia.org/resource/Internet_of_things,Tool,http://dbpedia.org/resource/Apama_(software)
http://dbpedia.org/resource/Spectroscopy,Tool,http://dbpedia.org/resource/Raman_Tool_Set
http://dbpedia.org/resource/Spectroscopy,Tool,http://dbpedia.org/resource/Spectroscopy_(magazine)
http://dbpedia.org/resource/Spectroscopy,Tool,http://dbpedia.org/resource/The_Unscrambler
http://dbpedia.org/resource/Wi-Fi,Tool,http://dbpedia.org/resource/KisMAC
http://dbpedia.org/resource/Algorithm,Tool,http://dbpedia.org/resource/ProBiS
http://dbpedia.org/resource/Wi-Fi,Tool,http://dbpedia.org/resource/KisMAC
http://dbpedia.org/resource/Operating_system,Tool,http://dbpedia.org/resource/Robot_Operating_System
http://dbpedia.org/resource/Operating_system,Tool,http://dbpedia.org/resource/Croquet_OS
http://dbpedia.org/resource/Operating_system,Tool,http://dbpedia.org/resource/URBI
http://dbpedia.org/resource/Operating_system,Tool,http://dbpedia.org/resource/Windows_MultiPoint_Server
http://dbpedia.org/resource/Operating_system,Tool,http://dbpedia.org/resource/Windows_Server_Essentials
http://dbpedia.org/resource/Operating_system,Tool,http://dbpedia.org/resource/YaST
http://dbpedia.org/resource/Operating_system,Tool,http://dbpedia.org/resource/Parakey
http://dbpedia.org/resource/Operating_system,Tool,"http://dbpedia.org/resource/Berkeley_Software_Design__,_Inc.__1"
http://dbpedia.org/resource/Artificial_neural_network,Tool,http://dbpedia.org/resource/Brain.js
http://dbpedia.org/resource/Artificial_neural_network,Tool,http://dbpedia.org/resource/Keras
http://dbpedia.org/resource/Agent-based_model,Tool,http://dbpedia.org/resource/MASON_(Java)
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Python_SCOOP_(software)
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Nutritious_Rice_for_the_World
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Consul_(software)
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Cosm_(software)
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Apache_Ambari
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Apache_Hama
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Apache_NiFi
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Apache_Storm
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Apache_ZooKeeper
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/TigerVNC
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Techila_Grid
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Syndie
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Grid_MP
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/XCAT
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Xgrid
http://dbpedia.org/resource/Distributed_computing,Tool,http://dbpedia.org/resource/Simple_API_for_Grid_Applications
http://dbpedia.org/resource/Software_engineering,Tool,http://dbpedia.org/resource/JAD_(software)
http://dbpedia.org/resource/Software_engineering,Tool,http://dbpedia.org/resource/JD_Decompiler
http://dbpedia.org/resource/Software_engineering,Tool,http://dbpedia.org/resource/JAD_(software)
http://dbpedia.org/resource/Software_engineering,Tool,http://dbpedia.org/resource/JD_Decompiler
http://dbpedia.org/resource/Assistive_technology,Tool,http://dbpedia.org/resource/WordQ+SpeakQ
http://dbpedia.org/resource/Speech_recognition,Tool,http://dbpedia.org/resource/Julius_(software)
http://dbpedia.org/resource/Speech_recognition,Tool,http://dbpedia.org/resource/Windows_Speech_Recognition
http://dbpedia.org/resource/Speech_recognition,Tool,http://dbpedia.org/resource/Dragon_NaturallySpeaking
http://dbpedia.org/resource/Speech_recognition,Tool,http://dbpedia.org/resource/Tazti
http://dbpedia.org/resource/Speech_recognition,Tool,http://dbpedia.org/resource/Kaldi_(software)
http://dbpedia.org/resource/Speech_recognition,Tool,http://dbpedia.org/resource/Swype
http://dbpedia.org/resource/Speech_recognition,Tool,http://dbpedia.org/resource/Speech_Technology_(magazine)
http://dbpedia.org/resource/Speech_recognition,Tool,http://dbpedia.org/resource/IBM_ViaVoice
http://dbpedia.org/resource/Speech_recognition,Tool,http://dbpedia.org/resource/WordQ+SpeakQ
http://dbpedia.org/resource/Digital_imaging,Tool,http://dbpedia.org/resource/WebP
http://dbpedia.org/resource/Digital_imaging,Tool,http://dbpedia.org/resource/Spinal_Cord_Toolbox
http://dbpedia.org/resource/Social_bookmarking,Tool,http://dbpedia.org/resource/SiteBar
http://dbpedia.org/resource/Social_bookmarking,Tool,http://dbpedia.org/resource/Pocket_(service)
http://dbpedia.org/resource/Social_bookmarking,Tool,http://dbpedia.org/resource/Scuttle_(software)
http://dbpedia.org/resource/Surveillance,Tool,http://dbpedia.org/resource/Motion_(surveillance_software)
http://dbpedia.org/resource/Surveillance,Tool,http://dbpedia.org/resource/ZoneMinder
http://dbpedia.org/resource/Surveillance,Tool,http://dbpedia.org/resource/Evercam
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/Db4o
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/Perst
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/Zope_Object_Database
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/Wakanda_(software)
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/ObjectDB
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/ObjectDatabase++
http://dbpedia.org/resource/Object_database,Tool,http://dbpedia.org/resource/ObjectStore
http://dbpedia.org/resource/Mathematical_optimization,Tool,http://dbpedia.org/resource/OptaPlanner
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Book_of_Potions
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Book_of_Spells
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/SpecTrek
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/The_Playroom_(2013_video_game)
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Maguss
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Start_the_Party!
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Treasure_World
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Walking_with_Dinosaurs_(video_game)
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Wikitude
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Adobe_Aero
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Harry_Potter:_Wizards_Unite
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Junaio
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Diggs_Nightcrawler
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Mario_Kart_Live:_Home_Circuit
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Pikmin_Bloom
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Pokï¿½ï¿½mo
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Minecraft_Earth
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/OpenXR
http://dbpedia.org/resource/Augmented_reality,Tool,http://dbpedia.org/resource/Catan:_World_Explorers
http://dbpedia.org/resource/Logic_programming,Tool,http://dbpedia.org/resource/SWI-Prolog
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Carmen_Sandiego's_Great_Chase_Through_Time
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Castle_of_Dr._Brain
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Promille_(video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Elementeo
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Mixed-Up_Mother_Goose
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Meister_Cody
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Basic_Math_(video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Best_of_Tests_DS
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Beyond_Blue_(video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Bodyworks_Voyager:_Missions_in_Anatomy
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Bop-A-Bet
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Brain_Age:_Concentration_Training
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Brain_Assist
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Brain_Quest_Grades_3_&_4
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Brain_Quest_Grades_5_&_6
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Brain_Voyage
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Horrible_Histories:_Ruthless_Romans_(video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/List_of_minor_Apogee_Software_video_games
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Rhythm_ï¿½ï¿½ï¿½n_Notes:_Improve_Your_Music_
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Where_in_America's_Past_Is_Carmen_Sandiego%3F
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/100_Classic_Book_Collection
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Color_a_Dinosaur
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Math_Blaster_Episode_II:_Secret_of_the_Lost_City
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Genomics_Digital_Lab
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Odell_Down_Under
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Quarky_&_Quaysoo's_Turbo_Science
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Rocky's_Boots
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Globetrotter_2
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Muzzy_Lane
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/My_Disney_Kitchen
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/My_French_Coach_and_My_Spanish_Coach
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/The_Lost_Mind_of_Dr._Brain
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/The_Pink_Panther:_Hokus_Pokus_Pink
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/The_Pink_Panther:_Passport_to_Peril
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/The_Secret_Island_of_Dr._Quandary
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/The_Typing_of_the_Dead
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/The_Yukon_Trail
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Batibot__Games__1
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Logical_Journey_of_the_Zoombinis
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Lost_Secret_of_the_Rainforest
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/SimPark
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Slater_&_Charlie_Go_Camping
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Zoyon_Patrol
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Science_Horizons_Survival
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Spellbound!
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Storybook_Weaver
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Math_Blaster_Episode_I:_In_Search_of_Spot
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Math_Blaster_Jr.
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/MayaQuest:_The_Mystery_Trail
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Mia's_Language_Adventure:_The_Kidnap_Caper
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Mia's_Reading_Adventure:_The_Bugaboo_Bugs
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Mickey's_123:_The_Big_Surprise_Party
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Museum_Madness
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/My_First_Alphabet
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Buzz!:_The_Schools_Quiz
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Treasure_Cove!
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Treasure_Galaxy!
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Treasure_Mountain!
http://dbpedia.org/resource/Educational_game,Tool,"http://dbpedia.org/resource/Tux,_of_Math_Command"
http://dbpedia.org/resource/Educational_game,Tool,"http://dbpedia.org/resource/Walden,_a_game"
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/What's_Cooking%3F_with_Jamie_Oliver
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Where_in_Europe_Is_Carmen_Sandiego%3F
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Where_in_North_Dakota_Is_Carmen_Sandiego%3F
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Where_in_Space_Is_Carmen_Sandiego%3F
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Where_in_Time_Is_Carmen_Sandiego%3F_(video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Where_in_the_World_Is_Carmen_Sandiego%3F_(2011_video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Where_in_the_World_Is_Carmen_Sandiego%3F_Treasures_of_Knowledge
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Dr._Brain:_Action_Reaction
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/DragonBox
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/FutureU
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/JumpStart_Advanced_1st_Grade
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/JumpStart_Advanced_2nd_Grade
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/JumpStart_Adventures_3rd_Grade:_Mystery_Mountain
http://dbpedia.org/resource/Educational_game,Tool,"http://dbpedia.org/resource/JumpStart_Adventures_5th_Grade:_Jo_Hammet,_Kid_Detective"
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/JumpStart_Adventures_6th_Grade:_Mission_Earthquest
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/JumpStart_SpyMasters:_Unmask_the_Prankster
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/JumpStart_Typing
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/The_Time_Warp_of_Dr._Brain
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Acme_Animation_Factory
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Dread_Dragon_Droom
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Evolution:_The_Game_of_Intelligent_Life
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Food_Force_2
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Forever_Growing_Garden
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/NihongoUp
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Noddy's_Magic_Adventure
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/OutNumbered!
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Cave_of_the_Word_Wizard
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Food_Force
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Fraction_Fever
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Hamtaro_(video_game_series)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/History_of_Biology_(video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Atom_(video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Talvisota:_Icy_Hell
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/The_Amazon_Trail
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/The_Crystal_Rainforest
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Art_Alive!
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Adventure_Rock
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Against_All_Odds_(video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Challenge_of_the_Ancient_Empires!
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Chill_Manor
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/JumpStart_1st_Grade
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/JumpStart_2nd_Grade
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/JumpStart_Adventures_4th_Grade:_Haunted_Island
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/JumpStart_Adventures_4th_Grade:_Sapphire_Falls
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Kanji_Sonomama_Rakubiki_Jiten_DS
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Blue's_123_Time_Activities
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Code_Hero
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/EcoQuest:_The_Search_for_Cetus
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Where_in_the_U.S.A._Is_Carmen_Sandiego%3F_(1986_video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Where_in_the_U.S.A._Is_Carmen_Sandiego%3F_(1996_video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Where_in_the_U.S.A._Is_Carmen_Sandiego%3F_Deluxe
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Where_in_the_World_Is_Carmen_Sandiego%3F_(1985_video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Where_in_the_World_Is_Carmen_Sandiego%3F_(1996_video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Where_in_the_World_Is_Carmen_Sandiego%3F_Deluxe
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Mixed-Up_Fairy_Tales
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Wiggins_in_Storyland
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Reader_Rabbit:_Jumpsmarter
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/The_Adventures_of_Ninja_Nanny_&_Sherrloch_Sheltie
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Didi_&_Ditto
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Mario's_Time_Machine
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Mario_Is_Missing!
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Mario_no_Photopi
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Byzantine_(video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Pilgrim:_Faith_as_a_Weapon
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Socrates_Jones:_Pro_Philosopher
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Spelunx
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/French_is_Fun
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/I.M._Meen
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Mia's_Math_Adventure:_Just_in_Time!
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Mia's_Science_Adventure:_Romaine's_New_Hat
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Midnight_Rescue!
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/MinDStorm
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Mind_Quiz
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Operation_Neptune_(video_game)
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Carmen_Sandiego:_Junior_Detective
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Carmen_Sandiego_Math_Detective
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Carmen_Sandiego_Word_Detective
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Gus_Goes_to_Cybertown
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Immune_Attack
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/InLiving
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Treasure_MathStorm!
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Get_Water!
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Mystery_at_the_Museums
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/The_Island_of_Dr._Brain
http://dbpedia.org/resource/Educational_game,Tool,http://dbpedia.org/resource/Reading_Blaster_2000
